step,time,n,total_mass,kinetic_energy,potential_energy,total_energy,momentum_x,momentum_y,momentum_z,center_of_mass_x,center_of_mass_y,center_of_mass_z,angular_momentum_x,angular_momentum_y,angular_momentum_z
0,0,1000,2.0000000000000013,0.44455309770929352,-5.0275673776236207,-4.5830142799143267,0.012703732995595253,-0.010985208747088157,-0.01194671054963547,-0.0030994729432558391,-0.0013932685463710097,0.00010676279202250398,0.045361858138042922,-0.18106545409746444,0.18673727256062661
20,0.20000000000000001,1000,2.0000000000000013,3.4154769829099019,-8.0096172292101464,-4.5941402463002445,0.012724925312970344,-0.010972263953943675,-0.011940049009277389,-0.0018280628343852121,-0.0024909614806001325,-0.001087511708547253,0.045361755202932785,-0.1810667868239384,0.18673367818318076
