# time=0.20000000000000001
id,group_id,mass,x,y,z,vx,vy,vz,ax,ay,az
0,0,0.0040000000000000001,-0.65780977309080579,-0.11205360634815306,0.035704492499234838,0.19300419020921428,1.2247258239687759,0.48008740905802183,18.94996861638413,56.426615434198347,30.890863285293452
1,0,0.0040000000000000001,-0.74522823159960483,-0.057953833163298246,0.091971014413333177,2.2007066709532577,-1.7490284355208192,-1.2478814486895156,40.982892441608882,-5.0994457850400163,-8.648183546952616
2,0,0.0040000000000000001,-0.76753634169247775,-0.073421991543775461,0.098867897335706265,-0.86203588222668048,-0.25052865629807353,0.36283427866939139,36.380192627595818,2.4768472471597716,-12.643441210753062
3,0,0.0040000000000000001,-0.63246441318273694,-0.075281218959904722,0.05897441760777912,-0.54592057382617099,1.4253932080561929,-0.34017282534071003,-68.845648033151676,-2.9006855626408643,27.663670307706205
4,0,0.0040000000000000001,-0.74870149869202951,-0.085003522983099086,0.06014163196767125,1.5712418521163398,-0.29285685240924275,-0.55715488229964727,42.967461704316904,-0.85975530582143733,3.3679647449139316
5,0,0.0040000000000000001,-1.043840219019792,-0.12829974249991244,0.040101594025727161,1.1400170196036288,-0.62835975808638855,-0.39471946539507602,5.6115950985377303,0.65448798540757158,0.51434970284137538
6,0,0.0040000000000000001,-0.64800611895837545,-0.074718095555745573,0.06834779359214517,-0.34575887561618363,0.20402956655825344,-0.59080583070616655,-1.4393871661753601,-1.6836915541941639,-16.942908793194672
7,0,0.0040000000000000001,-0.57101046367610753,-0.11408234644631141,0.044870833565103636,2.6927149572356099,1.6181746658175868,-0.17751537363711931,-37.054353212323292,31.177184393419864,3.311392240441728
8,0,0.0040000000000000001,-0.75185733507737351,-0.035861801179545891,0.13433639233360425,-0.55545584543852189,0.0765778301569294,0.49511625597196363,30.125154022496744,-6.6084388497976372,-21.995779917449475
9,0,0.0040000000000000001,-0.71159831219427605,-0.040507874928837478,0.10674791020626768,1.4692066705421638,-0.34527432732448354,-0.56329930741079615,35.781998769623613,-17.964304417164641,-23.187235391621872
10,0,0.0040000000000000001,-0.65710493015365035,-0.084523123463773733,0.073822685165690682,2.422367732183885,-1.2621411688498725,0.51940756384696107,44.038050765999074,50.723323982880245,-45.071312059667704
11,0,0.0040000000000000001,-0.28304190444948041,-0.20345640877722346,-0.066493226276745698,0.38940696638018807,1.1775240440092514,0.47271845285042241,-3.4745370933293551,2.803417110910666,1.4230509987810085
12,0,0.0040000000000000001,-0.83023660118368225,0.12643638502058974,0.20776438622435844,0.18984022463239697,-1.038425522487501,-0.59287181114248577,5.4137646814835723,-5.6307829048575,-3.822855693980876
13,0,0.0040000000000000001,-0.20812882076151787,0.055501589218525507,0.054783788250614029,-0.070270589506822884,0.56225780938796943,0.55491795926495524,-2.9241641773232092,-1.7276107536472338,0.062800709071408167
14,0,0.0040000000000000001,-0.63636745444757459,-0.085061985998480708,0.075949142940167511,0.74421544216884139,0.76816724551536275,0.1662611069195665,-48.675000076731621,46.860860568402636,-48.814202574914496
15,0,0.0040000000000000001,-0.64341139466234376,-0.069608461455311438,0.064532560682937432,-0.034230835804315018,0.73830072483673548,0.12961858164947693,-28.459301035165762,-33.942297973441704,6.4279054735756995
16,0,0.0040000000000000001,-0.81890540674307999,0.25813635827421633,0.33238361371254405,-0.26802219335964278,-0.59080845594855824,-0.42120825019682617,1.7777590425683643,-3.1163713023983668,-2.5564325047164913
17,0,0.0040000000000000001,-0.64005426874792837,-0.093253411309370274,0.08498985832383181,2.2375961626390213,-0.45575906511108188,0.81706395373491425,-21.538713782410252,69.394768884723049,-72.676907477465804
18,0,0.0040000000000000001,-0.74501637873297699,-0.30844532221569299,-0.083048336975732967,1.3590908066500134,0.98107498396663051,-0.061616581750615892,3.4362352784557975,6.0469338371285835,4.3803319715069176
19,0,0.0040000000000000001,-0.67281654611852293,-0.09102342468747987,0.05734061852881564,0.88886146827568235,0.18256376424730467,-0.71971436416710421,73.014567667532148,43.308045621590161,13.399388482175915
20,0,0.0040000000000000001,-0.56089044966046386,-0.14878778461799677,-0.023471892293511137,0.84246561851284496,0.52412992177095941,0.61574221144604269,-18.796752053529808,14.866218656838228,17.435056990385423
21,0,0.0040000000000000001,-0.61005693194542965,-0.10032273626323061,0.040918065890144295,-1.2346796378114018,0.93800841071417773,1.4402655243777112,-52.384384656258653,32.567127308420233,31.597565503794367
22,0,0.0040000000000000001,-0.27168599777831864,-0.3771074063534679,-0.21257273580346081,0.944613723992626,0.99080574625303841,0.41961118450367074,-1.5579148379861916,2.4982743361049824,1.8258968851656203
23,0,0.0040000000000000001,-0.1715357661287297,-0.31153980578942775,-0.13844419589607621,0.81564746336162597,1.0427388856240349,0.41560363020523078,-1.2630143908179057,2.0987640607827593,0.98481927516916079
24,0,0.0040000000000000001,-0.65375782600029853,-0.03660212187098897,0.1229567210908204,-0.49619779108239725,-1.3558393378138427,-0.44880399199690024,6.3006337371528867,-19.362523324653825,-56.548979239238804
25,0,0.0040000000000000001,-0.81549772260162989,-0.2448974259927835,-0.0018799184029152103,2.2104735565137457,0.74735623883524505,-0.30662152343326998,7.0591725239388783,9.8361752155023385,0.71556996610011214
26,0,0.0040000000000000001,-0.59617003518342926,-0.15659208411926379,-0.02986910528513971,0.91582124236246043,0.61509559738554054,-0.94123923597346093,-10.785058693343958,17.929833950865682,25.21704190827889
27,0,0.0040000000000000001,-0.63240667742236079,-0.074925102862848814,0.043361172594231813,-2.4326115633289329,0.66337896631565918,0.73259998705585216,-50.409799025254522,-10.464731310056836,71.900794223685821
28,0,0.0040000000000000001,-0.95951848419040364,0.31100500067461678,0.48567071042447679,-0.37361808403692748,-0.41087323498603595,-0.37210367986451293,1.2284216466889299,-1.4606677188393562,-1.7562327515465026
29,0,0.0040000000000000001,-0.66170431874613855,-0.08829066316787379,0.0032546309338459586,0.17110979221458789,-0.74708325720932578,-0.83469250192202515,15.234998060220189,-1.0295334965755072,70.375249846285044
30,0,0.0040000000000000001,-0.40787578927704055,-0.1389335325644781,-0.042167066981705317,-0.010183459025373286,0.9959583403518697,1.031868833154707,-8.6867967619417392,2.3413852708635376,3.8042667841983433
31,0,0.0040000000000000001,-0.68273644750573126,-0.088570384441176847,0.061085033793070523,-0.72792674406728208,-0.06005158294284732,-0.79055573718989014,79.114276121895685,25.905439407825497,2.8288309934861737
32,0,0.0040000000000000001,-0.71001642175384028,-0.018236985941130695,0.15967492889820484,-0.39248420056815447,-0.12267383199956169,0.86585788190475843,16.29628787680765,-8.6372956560527996,-33.773317835762072
33,0,0.0040000000000000001,-0.50167396146224852,-0.73587170918878608,-0.43423546814469693,1.3927926077645318,0.4626512575211818,-0.04065039435712374,-0.39417519838635695,1.6810725890406961,0.59318665649217639
34,0,0.0040000000000000001,-0.66327254985204942,-0.079721217511524875,0.049109574796272412,0.56943509540932102,-0.11508691582292641,-0.55347092879767412,59.795676036422464,6.9673240195943453,55.705438347324126
35,0,0.0040000000000000001,-0.90632220955076037,-0.10748907883059605,0.066741652709506258,1.5742313833638337,-0.75893824923393916,-0.53365034927756327,11.871048037832388,1.2548060463411321,-0.052850784391016287
36,0,0.0040000000000000001,-0.55950854130591798,-0.074448994026570917,0.033771138606170391,-1.6880182842528091,1.8816559155679293,1.2267119844387058,-36.298123914467169,-4.6306642491867791,23.390481251492336
37,0,0.0040000000000000001,-0.63980985383826294,-0.070460057151543173,0.054769009503532598,2.5400734536484806,0.43749795389480495,-1.3868683859696684,-41.129618174220596,-28.464381560501863,52.17910899178041
38,0,0.0040000000000000001,-0.64591892767620018,-0.082207292919140043,0.077655954433552957,-0.84745957813244976,-1.45730287112145,1.6314087184926223,-9.5770234177912066,40.663745014795147,-63.939715121872879
39,0,0.0040000000000000001,-0.61004839816516676,-0.10059027711487617,0.050457466492745601,-0.71885473513471176,1.436748509291268,1.8748135999496141,-57.366614529327578,41.054230811687709,17.092232023682556
40,0,0.0040000000000000001,-0.72037806862640952,-0.023626240775615922,0.12996293712766588,0.42891645790969879,-0.22381320816854056,-0.50384981131483964,26.399631410497033,-14.03012005258282,-23.223958031150467
41,0,0.0040000000000000001,-0.65359964500856516,-0.10035020443388264,0.024492351528550109,0.72388778211616922,0.045550609140067769,1.35525893099308,10.45925512233816,26.455039354009738,63.869145010657007
42,0,0.0040000000000000001,-0.60675103773113737,0.019054030936315358,0.14475642919869008,-1.61967136288825,-1.2774918011231775,0.030801549415670759,-16.221689038330055,-22.572199786474243,-20.820740742234754
43,0,0.0040000000000000001,-0.77079722491072178,-0.11913464698189442,0.040472137445863178,0.62942307975452461,-0.45947955943870311,-0.59337800576331845,35.939383765671693,4.6027069916435339,3.4811973499330211
